CD_ORDER,CD_MISSION,NM_PRIORITY,TP_MISSION,DSC_MISSION,UDC,OID_STACKED_UDC,OID_FORKLIFT,FROM_X,FROM_Y,FROM_Z,AREA_FROM,TP_AREA_FROM,DSC_AREA_FROM,BEAM_FROM,AREA_TO,TP_AREA_TO,DSC_AREA_TO,BEAM_TO,TO_X,TO_Y,TO_Z,DT_INSERT,DT_START,DT_UPDATE,DIFF,OID_ORDER_R_BEAM,OID_ORDER,OID_ORDER_R,OID_ARTICLE,OID_BATCH,QTY_TO_PICK,NM_ENTIRE,NM_TOTAL,CD_ARTICLE,DSC_ARTICLE,WEIGHT,HEIGHT,TP_UDC,DT_READY_TO_GO,DIFF_READY_TO_GO,DISTANCE
2562121502,3911761,5,15,CARICO DA MAG AUTO,1,3803369,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-480,S_CA,BOX PRONTI CAMION,5,401,413,0,9/11/2022 5:35:07 AM,9/11/2022 5:45:48 AM,9/11/2022 5:48:37 AM,3,1385311,1307058,0,0,0,0,1,1,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,968,780,1,9/11/2022 5:47:11 AM,1,198
2562122714,3911744,6,60,POSIZIONAMENTO INTERI,1,3803375,95,262,329,0,M0-B88-02,STOCK,PIAZZALE NUOVO,1,M3-BO-13,S_CO,BOX PRONTI CONTAINER,6,194,373,0,9/11/2022 5:27:35 AM,9/11/2022 5:47:28 AM,9/11/2022 5:50:28 AM,3,1385264,1308385,40286931,2104704,462612,0,3,3,769819,REVES DE REX CHOCO GLOSSY 60X120 RETT,1706,,1,9/11/2022 5:48:41 AM,1,103
2562121502,3911766,5,15,CARICO DA MAG AUTO,1,3803377,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-480,S_CA,BOX PRONTI CAMION,5,401,413,0,9/11/2022 5:37:14 AM,9/11/2022 5:48:39 AM,9/11/2022 5:51:11 AM,3,1385312,1307058,0,0,0,0,1,1,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,968,780,1,9/11/2022 5:49:36 AM,1,198
2562122641,3911770,6,60,POSIZIONAMENTO INTERI,2,3803378,24,280,459,0,M3-48B-02,STOCK,PIAZZALE LATO NORD,3,M3-BO-06,S_CO,BOX PRONTI CONTAINER,1,233,378,0,9/11/2022 5:39:12 AM,9/11/2022 5:48:51 AM,9/11/2022 5:54:11 AM,5,1385268,1308305,40286761,2104628,454103,0,4,4,769812,REVES DE REX PERLE MATTE 60X120 RETT,1901,,1,9/11/2022 5:49:37 AM,1,96
2562122714,3911666,6,60,POSIZIONAMENTO INTERI,1,3803418,95,258,331,0,M0-B88-03,STOCK,PIAZZALE NUOVO,10,M3-BO-13,S_CO,BOX PRONTI CONTAINER,6,194,373,0,9/11/2022 5:06:34 AM,9/11/2022 5:50:33 AM,9/11/2022 6:03:25 AM,13,1385263,1308385,40286932,2104704,462558,0,3,3,769819,REVES DE REX CHOCO GLOSSY 60X120 RETT,1706,,1,9/11/2022 6:03:03 AM,13,104
2562121502,3911772,5,15,CARICO DA MAG AUTO,1,3803384,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-480,S_CA,BOX PRONTI CAMION,5,401,413,0,9/11/2022 5:39:44 AM,9/11/2022 5:51:14 AM,9/11/2022 5:53:47 AM,3,1385313,1307058,0,0,0,0,1,1,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,968,780,1,9/11/2022 5:52:17 AM,1,198
2562121502,3911779,5,15,CARICO DA MAG AUTO,1,3803391,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-480,S_CA,BOX PRONTI CAMION,5,401,413,0,9/11/2022 5:42:22 AM,9/11/2022 5:53:49 AM,9/11/2022 5:56:30 AM,3,1385314,1307058,0,0,0,0,1,1,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,968,800,1,9/11/2022 5:54:57 AM,1,198
2562122641,3911794,6,60,POSIZIONAMENTO INTERI,1,3803410,24,280,459,0,M3-48B-02,STOCK,PIAZZALE LATO NORD,3,M3-BO-06,S_CO,BOX PRONTI CONTAINER,1,233,378,0,9/11/2022 5:49:44 AM,9/11/2022 5:54:14 AM,9/11/2022 6:03:29 AM,9,1385268,1308305,40286761,2104628,454103,0,4,4,769812,REVES DE REX PERLE MATTE 60X120 RETT,1901,,1,9/11/2022 6:01:10 AM,7,96
2562121502,3911782,5,15,CARICO DA MAG AUTO,1,3803398,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-480,S_CA,BOX PRONTI CAMION,5,401,413,0,9/11/2022 5:45:00 AM,9/11/2022 5:56:32 AM,9/11/2022 5:59:02 AM,3,1385315,1307058,0,0,0,0,1,1,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,968,800,1,9/11/2022 5:57:37 AM,1,198
2562122835,3911795,5,15,CARICO DA MAG AUTO,1,3803414,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-03,S_CO,BOX PRONTI CONTAINER,5,241,369,0,9/11/2022 5:50:23 AM,9/11/2022 6:01:25 AM,9/11/2022 6:03:09 AM,2,1385317,1308945,0,0,0,0,1,1,769935,REVES DE REX PERLE GLO 6MM 60X120 R,938,760,1,9/11/2022 6:02:13 AM,1,75
2562122714,3911829,6,60,POSIZIONAMENTO INTERI,1,3803422,95,258,331,0,M0-B88-03,STOCK,PIAZZALE NUOVO,10,M3-BO-13,S_CO,BOX PRONTI CONTAINER,6,194,373,0,9/11/2022 6:03:17 AM,9/11/2022 6:03:27 AM,9/11/2022 6:06:52 AM,3,1385263,1308385,40286932,2104704,462558,0,3,3,769819,REVES DE REX CHOCO GLOSSY 60X120 RETT,1706,,1,9/11/2022 6:03:46 AM,0,104
2562122641,3911675,6,60,POSIZIONAMENTO INTERI,2,3803427,24,316,467,0,M3-44B-02,STOCK,PIAZZALE LATO NORD,8,M3-BO-06,S_CO,BOX PRONTI CONTAINER,1,233,378,0,9/11/2022 5:10:31 AM,9/11/2022 6:03:31 AM,9/11/2022 6:09:35 AM,6,1385270,1308305,40286762,2104643,439331,0,2,2,769816,REVES DE REX PERLE GLOSSY 60X120 RETT,1901,,1,9/11/2022 6:05:06 AM,2,137
2562122835,3911808,5,15,CARICO DA MAG AUTO,1,3803430,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-03,S_CO,BOX PRONTI CONTAINER,5,241,369,0,9/11/2022 5:55:43 AM,9/11/2022 6:05:08 AM,9/11/2022 6:06:49 AM,2,1385319,1308945,0,0,0,0,1,1,774499,REVES DE REX JADE GLO 6MM 60X120 R,938,760,1,9/11/2022 6:05:55 AM,1,75
2562122714,3911834,6,60,POSIZIONAMENTO INTERI,1,3803438,95,258,331,0,M0-B88-03,STOCK,PIAZZALE NUOVO,10,M3-BO-13,S_CO,BOX PRONTI CONTAINER,6,194,373,0,9/11/2022 6:03:57 AM,9/11/2022 6:06:54 AM,9/11/2022 6:11:47 AM,5,1385263,1308385,40286932,2104704,462558,0,3,3,769819,REVES DE REX CHOCO GLOSSY 60X120 RETT,1706,,1,9/11/2022 6:09:17 AM,2,104
2562122641,3911677,6,60,POSIZIONAMENTO INTERI,1,3803447,24,281,473,0,M3-48B-02,STOCK,PIAZZALE LATO NORD,13,M3-BO-06,S_CO,BOX PRONTI CONTAINER,1,233,378,0,9/11/2022 5:10:32 AM,9/11/2022 6:09:38 AM,9/11/2022 6:14:20 AM,5,1385269,1308305,40286763,2104643,420885,0,2,2,769816,REVES DE REX PERLE GLOSSY 60X120 RETT,1901,,1,9/11/2022 6:11:25 AM,2,111
2562123341,3911827,5,15,CARICO DA MAG AUTO,1,3803444,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-480,S_CA,BOX PRONTI CAMION,7,401,416,0,9/11/2022 6:02:56 AM,9/11/2022 6:10:20 AM,9/11/2022 6:12:22 AM,2,1385322,1309101,0,0,0,0,1,1,748930,BUILDTECH GG BONE STR 80x80 RET,1190,1000,1,9/11/2022 6:10:59 AM,1,219
2562123341,3911835,5,15,CARICO DA MAG AUTO,1,3803450,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-480,S_CA,BOX PRONTI CAMION,7,401,416,0,9/11/2022 6:04:32 AM,9/11/2022 6:12:24 AM,9/11/2022 6:15:10 AM,3,1385323,1309101,0,0,0,0,1,1,748930,BUILDTECH GG BONE STR 80x80 RET,1190,1040,1,9/11/2022 6:13:37 AM,1,219
2562122641,3911852,6,60,POSIZIONAMENTO INTERI,1,3803453,24,281,473,0,M3-48B-02,STOCK,PIAZZALE LATO NORD,13,M3-BO-06,S_CO,BOX PRONTI CONTAINER,1,233,378,0,9/11/2022 6:11:43 AM,9/11/2022 6:14:22 AM,9/11/2022 6:18:12 AM,4,1385269,1308305,40286763,2104643,420885,0,2,2,769816,REVES DE REX PERLE GLOSSY 60X120 RETT,1901,,1,9/11/2022 6:15:08 AM,1,111
2562121502,3911841,5,15,CARICO DA MAG AUTO,1,3803457,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-480,S_CA,BOX PRONTI CAMION,5,401,413,0,9/11/2022 6:06:42 AM,9/11/2022 6:15:12 AM,9/11/2022 6:18:01 AM,3,1385324,1307058,0,0,0,0,1,1,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,968,760,1,9/11/2022 6:16:35 AM,1,198
2562122641,3911673,6,60,POSIZIONAMENTO INTERI,1,3803493,24,156,336,0,M0-D08-02,STOCK,PIAZZALE NUOVO,10,M3-BO-06,S_CO,BOX PRONTI CONTAINER,1,233,378,0,9/11/2022 5:10:31 AM,9/11/2022 6:18:14 AM,9/11/2022 6:33:49 AM,16,1385271,1308305,40286764,2104703,438364,0,1,1,769818,REVES DE REX NOISETTE GLOSSY 60X120 RETT,1901,,1,9/11/2022 6:31:05 AM,13,90
